"Export Report(.xls)";"Export Report(.xls)"
"Export Report(.csv)";"Export Report(.csv)"
"No results.";"No results."
"All Campaigns";"All Campaigns"
"All Ads";"All Ads"
"Don\'t have any campaigns.";"Don\'t have any campaigns."
"There are no ads yet.";"There are no ads yet."
"active";"active"
"deleted";"deleted"
"delete";"delete"
"pause";"pause"
"edit";"edit"
"place order";"place order"
"banner";"banner"
"text";"text"
"feed";"feed"
"click";"click"
"impression";"impression"
"day";"day"
"Draft";"Draft"
"Unpaid";"Unpaid"
"Pending";"Pending"
"Denied";"Denied"
"Running";"Running"
"Paused";"Paused"
"Completed";"Completed"
"Approved";"Approved"
"Deleted";"Deleted"
"s";"s"
"My Account";"My Account"
"Payment Transactions";"Payment Transactions"
"Virtual Money";"Virtual Money"
"Payment Method";"Payment Method"
"Pay with Virtual Money";"Pay with Virtual Money"
"Pay Later";"Pay Later"
"Pay with Credit";"Pay with Credit"
"Pay with 2Checkout";"Pay with 2Checkout"
"Pay with PayPal";"Pay with PayPal"
"Pay with Authorize.Net";"Pay with Authorize.Net"
"Pay with iTransact";"Pay with iTransact"
"Pay with CCBill";"Pay with CCBill"
"Pay with Skrill";"Pay with Skrill"
"Pay with WebMoney";"Pay with WebMoney"
"Pay with BitPay";"Pay with BitPay"
"Pay with Stripe";"Pay with Stripe"
"Initialized";"Initialized"
"Expired";"Expired"
"Canceled";"Canceled"
"Transaction ID";"Transaction ID"
"Date";"Date"
"Amount";"Amount"
"Ad";"Ad"
"Total Virtual Money ($)";"Total Virtual Money ($):"
"Remaining ($)";"Remaining ($):"
"Add Request";"Add Request"
"pending";"pending"
"approved";"approved"
"rejected";"rejected"
"Request Date";"Request Date"
"Amount ($)";"Amount ($)"
"Request Message";"Request Message"
"Reponse Date";"Reponse Date"
"Reponse Message";"Reponse Message"
"Request Money";"Request Money"
"You don't have any money requests.";"You don't have any money requests."
"Request amount must be between";"Request amount must be between"
"and";"and"
"Request Amount";"Request Amount"
"Paypal Email";"Paypal Email"
"Request Message";"Request Message"
"Add";"Add"
"or";"or"
"Cancel";"Cancel"
"There are no Transactions.";"There are no Transactions."
"initialized";"initialized"
"expired";"expired"
"pending";"pending"
"completed";"completed"
"canceled";"canceled"
"as";"as"
"Text";"Text"
"Banner";"Banner"
"Feed";"Feed"
"Create New Ad";"Create New Ad"
"What do you want to advertise?";"What do you want to advertise?"
"Getting Started";"Getting Started"
"Item Type";"Item Type"
"External URL";"External URL"
"Internal Content";"Internal Content"
"Select Module:";"Select Module:"
"Select Item:";"Select Item:"
"What type of ad you want to create?";"What type of ad you want to create?"
"URL";"URL"
"Preview and edit";"Preview and edit"
"Title";"Title"
" character(s) left";"character(s) left"
"Image";"Image"
"Display on Placement";"Display on Placement"
"Display on Page(s)";"Display on Page(s)"
"Preview Your Ad :";"Preview Your Ad :"
"Ad Title";"Ad Title"
"Ad Message";"Ad Message"
"Preview Layout";"Preview Layout"
"Add More Placement";"Add More Placement"
"Pricing, Campaign and Schedule";"Pricing, Campaign and Schedule"
"Pricing";"Pricing"
"This package costs ";"This package costs "
"Please select your goal.";"Please select your goal."
"Price";"Price"
"Select Campaign";"Select Campaign"
"Campaign Name";"Campaign Name"
"Create a New Campaign";"Create a New Campaign"
"Schedule";"Schedule"
"Run ad continuously when approved";"Run ad continuously when approved"
"Specify start and end date";"Specify start and end date"
"Start: ";"Start: "
"End: ";"End: "
" for ";" for "
"s.";"s."
"Audience";"Audience"
"Age";"Age"
"Gender";"Gender"
"Birthday";"Birthday"
"Select Networks";"Select Networks"
"Select Profile Type";"Select Profile Type"
"Audiences";"Audiences"
" People";" People"
"Profile types enables you to target your ad to users of specific profile type. Select "All" to reach all profile types.";"Profile types enables you to target your ad to users of specific profile type. Select "All" to reach all profile types."
"Any";"Any"
"Target people having their birthday on current date.";"Target people having their birthday on current date."
"Regular Member";"Regular Member"
"Press Ctrl and click to select multiple types.";"Press Ctrl and click to select multiple types."
"Networks enables you to target your ad to users of specific networks. To reach all networks, simply leave the box empty.";"Networks enables you to target your ad to users of specific networks. To reach all networks, simply leave the box empty."
"Male";"Male"
"Female";"Female"
"Place Order";"Place Order"
"Save As Draft";"Save As Draft"
"cancel";"cancel"
"remove";"remove"
"External url must not empty!";"External url must not empty!"
"Please select an internal item.";"Please select an internal item."
"Ad title must not empty!";"Ad title must not empty!"
"Ad image must not empty!";"Ad image must not empty!"
"You must select at least 1 placement!";"You must select at least 1 placement!"
"Campaign must be selected!";"Campaign must be selected!"
"Goal must not be empty!";"Goal must not be empty!"
"Goal must be a Integer!'";"Goal must be a Integer!'"
"Goal must be more than package benefit amount!";"Goal must be more than package benefit amount!"
"Public";"Public"
"FAQs";"FAQs"
"No faq has been added.";"No faq has been added."

"YNSOCIALADS_FORM_ADMIN_SETTINGS_GLOBAL_TITLE";"Global Settings"
"YNSOCIALADS_FORM_ADMIN_SETTINGS_GLOBAL_NOADSSHOWN_LABEL";"Number ads show on feed"
"YNSOCIALADS_FORM_ADMIN_SETTINGS_GLOBAL_POSFEEDADS_LABEL";"Position of Feed Ads on Feed List When It displays"
"YNSOCIALADS_FORM_ADMIN_SETTINGS_GLOBAL_PAYATEREXPIRETIME_LABEL";"Pay Later Request Expire Time (Days)"
"Save Changes";"Save Changes"
"Global Settings";"Global Settings"
"YouNet Social Ads Plugin";"YouNet Social Ads Plugin"
"Member Level Settings";"Member Level Settings"
"Member Level";"Member Level"
"Minimum amount of money request";"Minimum amount of money request"
"Maximum amount of money request";"Maximum amount of money request"
"Allow Create of Ad?";"Allow Create of Ad?"
"Yes, allow this member level to create ad.";"Yes, allow this member level to create ad."
"No, do not allow this member level to create ad.";"No, do not allow this member level to create ad."
"Allow Editing of Ad?";"Allow Editing of Ad?"
"Yes, allow members to edit all ads.";"Yes, allow members to edit all ads."
"Yes, allow this member level to edit their ads.";"Yes, allow this member level to edit their ads."
"No, do not allow this member level to edit their ads.";"No, do not allow this member level to edit their ads."
"Allow Viewing detail of Ad?";"Allow Viewing detail of Ad?"
"Yes, allow this member level to view detail of ad.";"Yes, allow this member level to view detail of ad."
"No, do not allow this member level to view detail of ad.";"No, do not allow this member level to view detail of ad."
"Approve ads of this member level before they are publicly displayed?";"Approve ads of this member level before they are publicly displayed?"
"Yes, approve ads of this member level before they are publicly displayed.";"Yes, approve ads of this member level before they are publicly displayed."
"No, no need to approve ads of this member level before they are publicly displayed.";"No, no need to approve ads of this member level before they are publicly displayed."
"Allow this member level to pay ad by Pay Later Method?";"Allow this member level to pay ad by Pay Later Method?"
"Yes, allow this member level to pay ad by Pay Later Method.";"Yes, allow this member level to pay ad by Pay Later Method."
"No, do not allow this member level to pay ad by Pay Later Method.";"No, do not allow this member level to pay ad by Pay Later Method."
"Allow this member level to pay ad by Virtual Money?";"Allow this member level to pay ad by Virtual Money?"
"Yes, allow this member level to pay ad by Virtual Money.";"Yes, allow this member level to pay ad by Virtual Money."
"No, do not allow this member level to pay ad by Virtual Money.";"No, do not allow this member level to pay ad by Virtual Money."
"Allow this member level to pay ad by Credit?";"Allow this member level to pay ad by Credit?"
"Yes, allow this member level to pay ad by Credit.";"Yes, allow this member level to pay ad by Credit."
"No, do not allow this member level to pay ad by Credit.";"No, do not allow this member level to pay ad by Credit."
"Add credit for creating ad";"Add credit for creating ad"
"No of first actions";"No of first actions"
"Credit/Action";"Credit/Action"
"Credit for next action";"Credit for next action"
"Max Credit/Period";"Max Credit/Period"
"Period (days)";"Period (days)"
"Superadmins";"Superadmins"
"Admins";"Admins"
"Moderators";"Moderators"
"Default Level";"Default Level"
"Public";"Public"
"Middle Ads - Top";"Middle Ads - Top"
"Middle Ads - Bottom";"Middle Ads - Bottom"
"Left Column Ads Top";"Left Column Ads Top"
"Left Column Ads Bottom";"Left Column Ads Bottom"
"Right Column Ads Top";"Right Column Ads Top"
"Right Column Ads Bottom";"Right Column Ads Bottom"
"Preview";"Preview"
"Package";"Package"
"Your Goal";"Your Goal"
"Total price";"Total price"
"Review Your Ad";"Review Your Ad"
"Select gateway to place order";"Select gateway to place order"
" or ";" or "
"2Checkout";"2Checkout"
"PayPal";"PayPal"
"Authorize.Net";"Authorize.Net"
"iTransact";"iTransact"
"CCBill";"CCBill"
"Skrill";"Skrill"
"WebMoney";"WebMoney"
"BitPay";"BitPay"
"Stripe";"Stripe"
"Pay with";"Pay with"
"Confirm Payment";"Confirm Payment"
"You are about to subscribe to the item: %1$s";"You are about to subscribe to the item: %1$s"
"Are you sure you want to do this? You will be charged:";"Are you sure you want to do this? You will be charged:"
"Current Virtual Balance:";"Current Virtual Balance:"
"Subscribe";"Subscribe"
"untitled";"untitled"
"Create a Similar Ad";"Create a Similar Ad"
"Unknown Method";"Unknown Method"
# notify_ynsocialads_admin_money_reject
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_MONEY_REJECT_TITLE";"Social Ads - Reject Payment"
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_MONEY_REJECT_DESCRIPTION";"Your payment request has been denied."
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_MONEY_REJECT_SUBJECT";"Social Ads Payment - Reject Payment"
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_MONEY_REJECT_BODY";"[header]

Your payment request has been denied. Click following link to find out why:

http://[host]

[footer]"

# notify_ynsocialads_admin_money_reject
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_MONEY_REJECT_TITLE";"Social Ads - Reject Payment"
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_MONEY_REJECT_DESCRIPTION";"Your payment request has been denied."
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_MONEY_REJECT_SUBJECT";"Social Ads Payment - Reject Payment"
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_MONEY_REJECT_BODY";"[header]

Your payment request has been denied. Click following link to find out why:

http://[host]

[footer]"

# notify_ynsocialads_admin_money_approve
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_MONEY_APPROVE_TITLE";"Social Ads - Approve Payment"
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_MONEY_APPROVE_DESCRIPTION";"Your payment request has been approved."
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_MONEY_APPROVE_SUBJECT";"Social Ads Payment - Approve Payment"
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_MONEY_APPROVE_BODY";"[header]

Your payment request has been approved. Click following link to find out why:

http://[host]

[footer]"

# notify_ynsocialads_admin_ad_pause
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_PAUSE_TITLE";"Social Ads - Pause Ad"
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_PAUSE_DESCRIPTION";"Your ad has been paused."
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_PAUSE_SUBJECT";"Social Ads Payment - Pause Ad"
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_PAUSE_BODY";"[header]

Your ad has been paused. Click following link to find out why:

http://[host]

[footer]"

# notify_ynsocialads_admin_ad_deny
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_DENY_TITLE";"Social Ads - Deny Ad"
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_DENY_DESCRIPTION";"Your ad has been denied."
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_DENY_SUBJECT";"Social Ads Payment - Deny Ad"
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_DENY_BODY";"[header]

Your ad has been denied. Click following link to find out why:

http://[host]

[footer]"

# notify_ynsocialads_admin_ad_approve
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_APPROVE_TITLE";"Social Ads - Approve Ad"
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_APPROVE_DESCRIPTION";"Your ad has been approved."
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_APPROVE_SUBJECT";"Social Ads Payment - Approve Ad"
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_APPROVE_BODY";"[header]

Your ad has been approved. Click following link to find out why:

http://[host]

[footer]"

# notify_ynsocialads_admin_ad_resume
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_RESUME_TITLE";"Social Ads - Resume Ad"
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_RESUME_DESCRIPTION";"Your ad has been resumed."
"_EMAIL_NOTIFY_YNSOCIALADS_ADMIN_AD_RESUME_SUBJECT";"Social Ads Payment - Resume Ad"
